id,id_wasp,id_secret,frame_type,frame_number,sensor,value,timestamp,raw,parser_type
77869,environ1,408414966,128,34,CO2,0.955,"2016-08-11 01:46:37",noraw,0
77904,environ1,408414966,128,35,CO2,0.968,"2016-08-11 01:47:48",noraw,0
77960,environ1,408414966,128,36,CO2,1.139,"2016-08-11 01:48:59",noraw,0
77995,environ1,408414966,128,37,CO2,0.929,"2016-08-11 01:50:11",noraw,0
78030,environ1,408414966,128,38,CO2,0.971,"2016-08-11 01:51:22",noraw,0
78121,environ1,408414966,128,40,CO2,0.919,"2016-08-11 01:53:44",noraw,0
78149,environ1,408414966,128,41,CO2,1.145,"2016-08-11 01:54:55",noraw,0
78233,environ1,408414966,128,43,CO2,0.939,"2016-08-11 01:57:17",noraw,0
78254,environ1,408414966,128,44,CO2,0.919,"2016-08-11 01:58:29",noraw,0
78296,environ1,408414966,128,45,CO2,0.939,"2016-08-11 01:59:40",noraw,0
78352,environ1,408414966,128,47,CO2,1.094,"2016-08-11 02:02:02",noraw,0
78401,environ1,408414966,128,48,CO2,0.926,"2016-08-11 02:03:13",noraw,0
78443,environ1,408414966,128,50,CO2,1.139,"2016-08-11 02:05:35",noraw,0
78471,environ1,408414966,128,51,CO2,1.058,"2016-08-11 02:06:47",noraw,0
78590,environ1,408414966,128,55,CO2,0.932,"2016-08-11 02:11:31",noraw,0
78814,environ1,408414966,128,62,CO2,0.929,"2016-08-11 02:19:49",noraw,0
78933,environ1,408414966,128,65,CO2,1.145,"2016-08-11 02:23:23",noraw,0
79164,environ1,408414966,128,72,CO2,1.006,"2016-08-11 02:31:41",noraw,0
79206,environ1,408414966,128,73,CO2,1.045,"2016-08-11 02:32:52",noraw,0
79290,environ1,408414966,128,75,CO2,0.961,"2016-08-11 02:35:14",noraw,0
79325,environ1,408414966,128,76,CO2,0.981,"2016-08-11 02:36:26",noraw,0
79479,environ1,408414966,128,80,CO2,1.100,"2016-08-11 02:41:10",noraw,0
79521,environ1,408414966,128,81,CO2,0.929,"2016-08-11 02:42:21",noraw,0
79549,environ1,408414966,128,82,CO2,0.935,"2016-08-11 02:43:32",noraw,0
79584,environ1,408414966,128,83,CO2,0.952,"2016-08-11 02:44:43",noraw,0
79633,environ1,408414966,128,84,CO2,0.981,"2016-08-11 02:45:54",noraw,0
79661,environ1,408414966,128,85,CO2,1.006,"2016-08-11 02:47:06",noraw,0
79696,environ1,408414966,128,86,CO2,1.090,"2016-08-11 02:48:17",noraw,0
79752,environ1,408414966,128,87,CO2,0.981,"2016-08-11 02:49:28",noraw,0
79756,environ1,408414966,128,87,CO2,0.981,"2016-08-11 02:49:28",noraw,0
79791,environ1,408414966,128,88,CO2,0.955,"2016-08-11 02:50:39",noraw,0
79826,environ1,408414966,128,89,CO2,0.968,"2016-08-11 02:51:50",noraw,0
79903,environ1,408414966,128,91,CO2,0.981,"2016-08-11 02:54:12",noraw,0
